Date,Tres
7/2/35,169
7/3/35,168.995
7/4/35,168.99
7/5/35,168.985
7/6/35,168.98
7/7/35,168.975
7/8/35,168.97
7/9/35,168.965
7/10/35,168.96
7/11/35,168.955
7/12/35,168.95
7/13/35,168.945
7/14/35,168.94
7/15/35,168.935
7/16/35,168.93
7/17/35,168.925
7/18/35,168.92
7/19/35,168.915
7/20/35,168.91
7/21/35,168.905
7/22/35,168.9
7/23/35,168.895
7/24/35,168.89
7/25/35,168.885
7/26/35,168.88
7/27/35,168.875
7/28/35,168.87
7/29/35,168.865
7/30/35,168.86
7/31/35,168.855
8/1/35,168.85
8/2/35,168.845
8/3/35,168.84
8/4/35,168.835
8/5/35,168.83
8/6/35,168.825
8/7/35,168.82
8/8/35,168.815
8/9/35,168.81
8/10/35,168.805
8/11/35,168.8
8/12/35,168.795
8/13/35,168.79
8/14/35,168.785
8/15/35,168.78
8/16/35,168.775
8/17/35,168.77
8/18/35,168.765
8/19/35,168.76
8/20/35,168.755
8/21/35,168.75
8/22/35,168.745
8/23/35,168.74
8/24/35,168.735
8/25/35,168.73
8/26/35,168.725
8/27/35,168.72
8/28/35,168.715
8/29/35,168.71
8/30/35,168.705
8/31/35,168.7
9/1/35,168.695
9/2/35,168.69
9/3/35,168.685
9/4/35,168.68
9/5/35,168.675
9/6/35,168.67
9/7/35,168.665
9/8/35,168.66
9/9/35,168.655
9/10/35,168.65
9/11/35,168.645
9/12/35,168.64
9/13/35,168.635
9/14/35,168.63
9/15/35,168.625
9/16/35,168.62
9/17/35,168.615
9/18/35,168.61
9/19/35,168.605
9/20/35,168.6
9/21/35,168.595
9/22/35,168.59
9/23/35,168.585
9/24/35,168.58
9/25/35,168.575
9/26/35,168.57
9/27/35,168.565
9/28/35,168.56
9/29/35,168.555
9/30/35,168.55
10/1/35,168.545
10/2/35,168.54
10/3/35,168.535
10/4/35,168.53
10/5/35,168.525
10/6/35,168.52
10/7/35,168.515
10/8/35,168.51
10/9/35,168.505
10/10/35,168.5
10/11/35,168.495
10/12/35,168.49
10/13/35,168.485
10/14/35,168.48
10/15/35,168.475
10/16/35,168.47
10/17/35,168.465
10/18/35,168.46
10/19/35,168.455
10/20/35,168.45
10/21/35,168.445
10/22/35,168.44
10/23/35,168.435
10/24/35,168.43
10/25/35,168.425
10/26/35,168.42
10/27/35,168.415
10/28/35,168.41
10/29/35,168.405
10/30/35,168.4
10/31/35,168.395
11/1/35,168.39
11/2/35,168.385
11/3/35,168.38
11/4/35,168.375
11/5/35,168.37
11/6/35,168.365
11/7/35,168.36
11/8/35,168.355
11/9/35,168.35
11/10/35,168.345
11/11/35,168.34
11/12/35,168.335
11/13/35,168.33
11/14/35,168.325
11/15/35,168.32
11/16/35,168.315
11/17/35,168.31
11/18/35,168.305
11/19/35,168.3
11/20/35,168.295
11/21/35,168.29
11/22/35,168.285
11/23/35,168.28
11/24/35,168.275
11/25/35,168.27
11/26/35,168.265
11/27/35,168.26
11/28/35,168.255
11/29/35,168.25
11/30/35,168.245
12/1/35,168.24
12/2/35,168.235
12/3/35,168.23
12/4/35,168.225
12/5/35,168.22
12/6/35,168.215
12/7/35,168.21
12/8/35,168.205
12/9/35,168.2
12/10/35,168.195
12/11/35,168.19
12/12/35,168.185
12/13/35,168.18
12/14/35,168.175
12/15/35,168.17
12/16/35,168.165
12/17/35,168.16
12/18/35,168.155
12/19/35,168.15
12/20/35,168.145
12/21/35,168.14
12/22/35,168.135
12/23/35,168.13
12/24/35,168.125
12/25/35,168.12
12/26/35,168.115
12/27/35,168.11
12/28/35,168.105
12/29/35,168.1
12/30/35,168.095
12/31/35,168.09
1/1/36,168.085
1/2/36,168.08
1/3/36,168.075
1/4/36,168.07
1/5/36,168.065
1/6/36,168.06
1/7/36,168.055
1/8/36,168.05
1/9/36,168.045
1/10/36,168.04
1/11/36,168.035
1/12/36,168.03
1/13/36,168.025
1/14/36,168.02
1/15/36,168.015
1/16/36,168.01
1/17/36,168.005
1/18/36,168
1/19/36,167.995
1/20/36,167.99
1/21/36,167.985
1/22/36,167.98
1/23/36,167.975
1/24/36,167.97
1/25/36,167.965
1/26/36,167.96
1/27/36,167.955
1/28/36,167.95
1/29/36,167.945
1/30/36,167.94
1/31/36,167.935
2/1/36,167.93
2/2/36,167.925
2/3/36,167.92
2/4/36,167.915
2/5/36,167.91
2/6/36,167.905
2/7/36,167.9
2/8/36,167.895
2/9/36,167.89
2/10/36,167.885
2/11/36,167.88
2/12/36,167.875
2/13/36,167.87
2/14/36,167.865
2/15/36,167.86
2/16/36,167.855
2/17/36,167.85
2/18/36,167.845
2/19/36,167.84
2/20/36,167.835
2/21/36,167.83
2/22/36,167.825
2/23/36,167.82
2/24/36,167.815
2/25/36,167.81
2/26/36,167.805
2/27/36,167.8
2/28/36,167.795
2/29/36,167.79
3/1/36,167.785
3/2/36,167.78
3/3/36,167.775
3/4/36,167.77
3/5/36,167.765
3/6/36,167.76
3/7/36,167.755
3/8/36,167.75
3/9/36,167.745
3/10/36,167.74
3/11/36,167.735
3/12/36,167.73
3/13/36,167.725
3/14/36,167.72
3/15/36,167.715
3/16/36,167.71
3/17/36,167.705
3/18/36,167.7
3/19/36,167.695
3/20/36,167.69
3/21/36,167.685
3/22/36,167.68
3/23/36,167.675
3/24/36,167.67
3/25/36,167.665
3/26/36,167.66
3/27/36,167.655
3/28/36,167.65
3/29/36,167.645
3/30/36,167.64
3/31/36,167.635
4/1/36,167.63
4/2/36,167.625
4/3/36,167.62
4/4/36,167.615
4/5/36,167.61
4/6/36,167.605
4/7/36,167.6
4/8/36,167.595
4/9/36,167.59
4/10/36,167.585
4/11/36,167.58
4/12/36,167.575
4/13/36,167.57
4/14/36,167.565
4/15/36,167.56
4/16/36,167.555
4/17/36,167.55
4/18/36,167.545
4/19/36,167.54
4/20/36,167.535
4/21/36,167.53
4/22/36,167.525
4/23/36,167.52
4/24/36,167.515
4/25/36,167.51
4/26/36,167.505
4/27/36,167.5
4/28/36,167.495
4/29/36,167.49
4/30/36,167.485
5/1/36,167.48
5/2/36,167.475
5/3/36,167.47
5/4/36,167.465
5/5/36,167.46
5/6/36,167.455
5/7/36,167.45
5/8/36,167.445
5/9/36,167.44
5/10/36,167.435
5/11/36,167.43
5/12/36,167.425
5/13/36,167.42
5/14/36,167.415
5/15/36,167.41
5/16/36,167.405
5/17/36,167.4
5/18/36,167.395
5/19/36,167.39
5/20/36,167.385
5/21/36,167.38
5/22/36,167.375
5/23/36,167.37
5/24/36,167.365
5/25/36,167.36
5/26/36,167.355
5/27/36,167.35
5/28/36,167.345
5/29/36,167.34
5/30/36,167.335
5/31/36,167.33
6/1/36,167.325
6/2/36,167.32
6/3/36,167.315
6/4/36,167.31
6/5/36,167.305
6/6/36,167.3
6/7/36,167.295
6/8/36,167.29
6/9/36,167.285
6/10/36,167.28
6/11/36,167.275
6/12/36,167.27
6/13/36,167.265
6/14/36,167.26
6/15/36,167.255
6/16/36,167.25
6/17/36,167.245
6/18/36,167.24
6/19/36,167.235
6/20/36,167.23
6/21/36,167.225
6/22/36,167.22
6/23/36,167.215
6/24/36,167.21
6/25/36,167.205
6/26/36,167.2
6/27/36,167.195
6/28/36,167.19
6/29/36,167.185
6/30/36,167.18
7/1/36,167.175
7/2/36,167.17
7/3/36,167.165
7/4/36,167.16
7/5/36,167.155
7/6/36,167.15
7/7/36,167.145
7/8/36,167.14
7/9/36,167.135
7/10/36,167.13
7/11/36,167.125
7/12/36,167.12
7/13/36,167.115
7/14/36,167.11
7/15/36,167.105
7/16/36,167.1
7/17/36,167.095
7/18/36,167.09
7/19/36,167.085
7/20/36,167.08
7/21/36,167.075
7/22/36,167.07
7/23/36,167.065
7/24/36,167.06
7/25/36,167.055
7/26/36,167.05
7/27/36,167.045
7/28/36,167.04
7/29/36,167.035
7/30/36,167.03
7/31/36,167.025
8/1/36,167.02
8/2/36,167.015
8/3/36,167.01
8/4/36,167.005
8/5/36,167
8/6/36,166.995
8/7/36,166.99
8/8/36,166.985
8/9/36,166.98
8/10/36,166.975
8/11/36,166.97
8/12/36,166.965
8/13/36,166.96
8/14/36,166.955
8/15/36,166.95
8/16/36,166.945
8/17/36,166.94
8/18/36,166.935
8/19/36,166.93
8/20/36,166.925
8/21/36,166.92
8/22/36,166.915
8/23/36,166.91
8/24/36,166.905
8/25/36,166.9
8/26/36,166.895
8/27/36,166.89
8/28/36,166.885
8/29/36,166.88
8/30/36,166.875
8/31/36,166.87
9/1/36,166.865
9/2/36,166.86
9/3/36,166.855
9/4/36,166.85
9/5/36,166.845
9/6/36,166.84
9/7/36,166.835
9/8/36,166.83
9/9/36,166.825
9/10/36,166.82
9/11/36,166.815
9/12/36,166.81
9/13/36,166.805
9/14/36,166.8
9/15/36,166.795
9/16/36,166.79
9/17/36,166.785
9/18/36,166.78
9/19/36,166.775
9/20/36,166.77
9/21/36,166.765
9/22/36,166.76
9/23/36,166.755
9/24/36,166.75
9/25/36,166.745
9/26/36,166.74
9/27/36,166.735
9/28/36,166.73
9/29/36,166.725
9/30/36,166.72
10/1/36,166.715
10/2/36,166.71
10/3/36,166.705
10/4/36,166.7
10/5/36,166.695
10/6/36,166.69
10/7/36,166.685
10/8/36,166.68
10/9/36,166.675
10/10/36,166.67
10/11/36,166.665
10/12/36,166.66
10/13/36,166.655
10/14/36,166.65
10/15/36,166.645
10/16/36,166.64
10/17/36,166.635
10/18/36,166.63
10/19/36,166.625
10/20/36,166.62
10/21/36,166.615
10/22/36,166.61
10/23/36,166.605
10/24/36,166.6
10/25/36,166.595
10/26/36,166.59
10/27/36,166.585
10/28/36,166.58
10/29/36,166.575
10/30/36,166.57
10/31/36,166.565
11/1/36,166.56
11/2/36,166.555
11/3/36,166.55
11/4/36,166.545
11/5/36,166.54
11/6/36,166.535
11/7/36,166.53
11/8/36,166.525
11/9/36,166.52
11/10/36,166.515
11/11/36,166.51
11/12/36,166.505
11/13/36,166.5
11/14/36,166.495
11/15/36,166.49
11/16/36,166.485
11/17/36,166.48
11/18/36,166.475
11/19/36,166.47
11/20/36,166.465
11/21/36,166.46
11/22/36,166.455
11/23/36,166.45
11/24/36,166.445
11/25/36,166.44
11/26/36,166.435
11/27/36,166.43
11/28/36,166.425
11/29/36,166.42
11/30/36,166.415
12/1/36,166.41
12/2/36,166.405
12/3/36,166.4
12/4/36,166.395
12/5/36,166.39
12/6/36,166.385
12/7/36,166.38
12/8/36,166.375
12/9/36,166.37
12/10/36,166.365
12/11/36,166.36
12/12/36,166.355
12/13/36,166.35
12/14/36,166.345
12/15/36,166.34
12/16/36,166.335
12/17/36,166.33
12/18/36,166.325
12/19/36,166.32
12/20/36,166.315
12/21/36,166.31
12/22/36,166.305
12/23/36,166.3
12/24/36,166.295
12/25/36,166.29
12/26/36,166.285
12/27/36,166.28
12/28/36,166.275
12/29/36,166.27
12/30/36,166.265
12/31/36,166.26
1/1/37,166.255
1/2/37,166.25
1/3/37,166.245
1/4/37,166.24
1/5/37,166.235
1/6/37,166.23
1/7/37,166.225
1/8/37,166.22
1/9/37,166.215
1/10/37,166.21
1/11/37,166.205
1/12/37,166.2
1/13/37,166.195
1/14/37,166.19
1/15/37,166.185
1/16/37,166.18
1/17/37,166.175
1/18/37,166.17
1/19/37,166.165
1/20/37,166.16
1/21/37,166.155
1/22/37,166.15
1/23/37,166.145
1/24/37,166.14
1/25/37,166.135
1/26/37,166.13
1/27/37,166.125
1/28/37,166.12
1/29/37,166.115
1/30/37,166.11
1/31/37,166.105
2/1/37,166.1
2/2/37,166.095
2/3/37,166.09
2/4/37,166.085
2/5/37,166.08
2/6/37,166.075
2/7/37,166.07
2/8/37,166.065
2/9/37,166.06
2/10/37,166.055
2/11/37,166.05
2/12/37,166.045
2/13/37,166.04
2/14/37,166.035
2/15/37,166.03
2/16/37,166.025
2/17/37,166.02
2/18/37,166.015
2/19/37,166.01
2/20/37,166.005
2/21/37,166
2/22/37,165.995
2/23/37,165.99
2/24/37,165.985
2/25/37,165.98
2/26/37,165.975
2/27/37,165.97
2/28/37,165.965
3/1/37,165.96
3/2/37,165.955
3/3/37,165.95
3/4/37,165.945
3/5/37,165.94
3/6/37,165.935
3/7/37,165.93
3/8/37,165.925
3/9/37,165.92
3/10/37,165.915
3/11/37,165.91
3/12/37,165.905
3/13/37,165.9
3/14/37,165.895
3/15/37,165.89
3/16/37,165.885
3/17/37,165.88
3/18/37,165.875
3/19/37,165.87
3/20/37,165.865
3/21/37,165.86
3/22/37,165.855
3/23/37,165.85
3/24/37,165.845
3/25/37,165.84
3/26/37,165.835
3/27/37,165.83
3/28/37,165.825
3/29/37,165.82
3/30/37,165.815
3/31/37,165.81
4/1/37,165.805
4/2/37,165.8
4/3/37,165.795
4/4/37,165.79
4/5/37,165.785
4/6/37,165.78
4/7/37,165.775
4/8/37,165.77
4/9/37,165.765
4/10/37,165.76
4/11/37,165.755
4/12/37,165.75
4/13/37,165.745
4/14/37,165.74
4/15/37,165.735
4/16/37,165.73
4/17/37,165.725
4/18/37,165.72
4/19/37,165.715
4/20/37,165.71
4/21/37,165.705
4/22/37,165.7
4/23/37,165.695
4/24/37,165.69
4/25/37,165.685
4/26/37,165.68
4/27/37,165.675
4/28/37,165.67
4/29/37,165.665
4/30/37,165.66
5/1/37,165.655
5/2/37,165.65
5/3/37,165.645
5/4/37,165.64
5/5/37,165.635
5/6/37,165.63
5/7/37,165.625
5/8/37,165.62
5/9/37,165.615
5/10/37,165.61
5/11/37,165.605
5/12/37,165.6
5/13/37,165.595
5/14/37,165.59
5/15/37,165.585
5/16/37,165.58
5/17/37,165.575
5/18/37,165.57
5/19/37,165.565
5/20/37,165.56
5/21/37,165.555
5/22/37,165.55
5/23/37,165.545
5/24/37,165.54
5/25/37,165.535
5/26/37,165.53
5/27/37,165.525
5/28/37,165.52
5/29/37,165.515
5/30/37,165.51
5/31/37,165.505
6/1/37,165.5
6/2/37,165.495
6/3/37,165.49
6/4/37,165.485
6/5/37,165.48
6/6/37,165.475
6/7/37,165.47
6/8/37,165.465
6/9/37,165.46
6/10/37,165.455
6/11/37,165.45
6/12/37,165.445
6/13/37,165.44
6/14/37,165.435
6/15/37,165.43
6/16/37,165.425
6/17/37,165.42
6/18/37,165.415
6/19/37,165.41
6/20/37,165.405
6/21/37,165.4
6/22/37,165.395
6/23/37,165.39
6/24/37,165.385
6/25/37,165.38
6/26/37,165.375
6/27/37,165.37
6/28/37,165.365
6/29/37,165.36
6/30/37,165.355
7/1/37,165.35
7/2/37,165.345
7/3/37,165.34
7/4/37,165.335
7/5/37,165.33
7/6/37,165.325
7/7/37,165.32
7/8/37,165.315
7/9/37,165.31
7/10/37,165.305
7/11/37,165.3
7/12/37,165.295
7/13/37,165.29
7/14/37,165.285
7/15/37,165.28
7/16/37,165.275
7/17/37,165.27
7/18/37,165.265
7/19/37,165.26
7/20/37,165.255
7/21/37,165.25
7/22/37,165.245
7/23/37,165.24
7/24/37,165.235
7/25/37,165.23
7/26/37,165.225
7/27/37,165.22
7/28/37,165.215
7/29/37,165.21
7/30/37,165.205
7/31/37,165.2
8/1/37,165.195
8/2/37,165.19
8/3/37,165.185
8/4/37,165.18
8/5/37,165.175
8/6/37,165.17
8/7/37,165.165
8/8/37,165.16
8/9/37,165.155
8/10/37,165.15
8/11/37,165.145
8/12/37,165.14
8/13/37,165.135
8/14/37,165.13
8/15/37,165.125
8/16/37,165.12
8/17/37,165.115
8/18/37,165.11
8/19/37,165.105
8/20/37,165.1
8/21/37,165.095
8/22/37,165.09
8/23/37,165.085
8/24/37,165.08
8/25/37,165.075
8/26/37,165.07
8/27/37,165.065
8/28/37,165.06
8/29/37,165.055
8/30/37,165.05
8/31/37,165.045
9/1/37,165.04
9/2/37,165.035
9/3/37,165.03
9/4/37,165.025
9/5/37,165.02
9/6/37,165.015
9/7/37,165.01
9/8/37,165.005
9/9/37,165
9/10/37,164.995
9/11/37,164.99
9/12/37,164.985
9/13/37,164.98
9/14/37,164.975
9/15/37,164.97
9/16/37,164.965
9/17/37,164.96
9/18/37,164.955
9/19/37,164.95
9/20/37,164.945
9/21/37,164.94
9/22/37,164.935
9/23/37,164.93
9/24/37,164.925
9/25/37,164.92
9/26/37,164.915
9/27/37,164.91
9/28/37,164.905
9/29/37,164.9
9/30/37,164.895
10/1/37,164.89
10/2/37,164.885
10/3/37,164.88
10/4/37,164.875
10/5/37,164.87
10/6/37,164.865
10/7/37,164.86
10/8/37,164.855
10/9/37,164.85
10/10/37,164.845
10/11/37,164.84
10/12/37,164.835
10/13/37,164.83
10/14/37,164.825
10/15/37,164.82
10/16/37,164.815
10/17/37,164.81
10/18/37,164.805
10/19/37,164.8
10/20/37,164.795
10/21/37,164.79
10/22/37,164.785
10/23/37,164.78
10/24/37,164.775
10/25/37,164.77
10/26/37,164.765
10/27/37,164.76
10/28/37,164.755
10/29/37,164.75
10/30/37,164.745
10/31/37,164.74
11/1/37,164.735
11/2/37,164.73
11/3/37,164.725
11/4/37,164.72
11/5/37,164.715
11/6/37,164.71
11/7/37,164.705
11/8/37,164.7
11/9/37,164.695
11/10/37,164.69
11/11/37,164.685
11/12/37,164.68
11/13/37,164.675
11/14/37,164.67
11/15/37,164.665
11/16/37,164.66
11/17/37,164.655
11/18/37,164.65
11/19/37,164.645
11/20/37,164.64
11/21/37,164.635
11/22/37,164.63
11/23/37,164.625
11/24/37,164.62
11/25/37,164.615
11/26/37,164.61
11/27/37,164.605
11/28/37,164.6
11/29/37,164.595
11/30/37,164.59
12/1/37,164.585
12/2/37,164.58
12/3/37,164.575
12/4/37,164.57
12/5/37,164.565
12/6/37,164.56
12/7/37,164.555
12/8/37,164.55
12/9/37,164.545
12/10/37,164.54
12/11/37,164.535
12/12/37,164.53
12/13/37,164.525
12/14/37,164.52
12/15/37,164.515
12/16/37,164.51
12/17/37,164.505
12/18/37,164.5
12/19/37,164.495
12/20/37,164.49
12/21/37,164.485
12/22/37,164.48
12/23/37,164.475
12/24/37,164.47
12/25/37,164.465
12/26/37,164.46
12/27/37,164.455
12/28/37,164.45
12/29/37,164.445
12/30/37,164.44
12/31/37,164.435
1/1/38,164.43
1/2/38,164.425
1/3/38,164.42
1/4/38,164.415
1/5/38,164.41
1/6/38,164.405
1/7/38,164.4
1/8/38,164.395
1/9/38,164.39
1/10/38,164.385
1/11/38,164.38
1/12/38,164.375
1/13/38,164.37
1/14/38,164.365
1/15/38,164.36
1/16/38,164.355
1/17/38,164.35
1/18/38,164.345
1/19/38,164.34
1/20/38,164.335
1/21/38,164.33
1/22/38,164.325
1/23/38,164.32
1/24/38,164.315
1/25/38,164.31
1/26/38,164.305
1/27/38,164.3
1/28/38,164.295
1/29/38,164.29
1/30/38,164.285
1/31/38,164.28
2/1/38,164.275
2/2/38,164.27
2/3/38,164.265
2/4/38,164.26
2/5/38,164.255
2/6/38,164.25
2/7/38,164.245
2/8/38,164.24
2/9/38,164.235
2/10/38,164.23
2/11/38,164.225
2/12/38,164.22
2/13/38,164.215
2/14/38,164.21
2/15/38,164.205
2/16/38,164.2
2/17/38,164.195
2/18/38,164.19
2/19/38,164.185
2/20/38,164.18
2/21/38,164.175
2/22/38,164.17
2/23/38,164.165
2/24/38,164.16
2/25/38,164.155
2/26/38,164.15
2/27/38,164.145
2/28/38,164.14
3/1/38,164.135
3/2/38,164.13
3/3/38,164.125
3/4/38,164.12
3/5/38,164.115
3/6/38,164.11
3/7/38,164.105
3/8/38,164.1
3/9/38,164.095
3/10/38,164.09
3/11/38,164.085
3/12/38,164.08
3/13/38,164.075
3/14/38,164.07
3/15/38,164.065
3/16/38,164.06
3/17/38,164.055
3/18/38,164.05
3/19/38,164.045
3/20/38,164.04
3/21/38,164.035
3/22/38,164.03
3/23/38,164.025
3/24/38,164.02
3/25/38,164.015
3/26/38,164.01
3/27/38,164.005
3/28/38,164
3/29/38,163.995
3/30/38,163.99
3/31/38,163.985
4/1/38,163.98
4/2/38,163.975
4/3/38,163.97
4/4/38,163.965
4/5/38,163.96
4/6/38,163.955
4/7/38,163.95
4/8/38,163.945
4/9/38,163.94
4/10/38,163.935
4/11/38,163.93
4/12/38,163.925
4/13/38,163.92
4/14/38,163.915
4/15/38,163.91
4/16/38,163.905
4/17/38,163.9
4/18/38,163.895
4/19/38,163.89
4/20/38,163.885
4/21/38,163.88
4/22/38,163.875
4/23/38,163.87
4/24/38,163.865
4/25/38,163.86
4/26/38,163.855
4/27/38,163.85
4/28/38,163.845
4/29/38,163.84
4/30/38,163.835
5/1/38,163.83
5/2/38,163.825
5/3/38,163.82
5/4/38,163.815
5/5/38,163.81
5/6/38,163.805
5/7/38,163.8
5/8/38,163.795
5/9/38,163.79
5/10/38,163.785
5/11/38,163.78
5/12/38,163.775
5/13/38,163.77
5/14/38,163.765
5/15/38,163.76
5/16/38,163.755
5/17/38,163.75
5/18/38,163.745
5/19/38,163.74
5/20/38,163.735
5/21/38,163.73
5/22/38,163.725
5/23/38,163.72
5/24/38,163.715
5/25/38,163.71
5/26/38,163.705
5/27/38,163.7
5/28/38,163.695
5/29/38,163.69
5/30/38,163.685
5/31/38,163.68
6/1/38,163.675
6/2/38,163.67
6/3/38,163.665
6/4/38,163.66
6/5/38,163.655
6/6/38,163.65
6/7/38,163.645
6/8/38,163.64
6/9/38,163.635
6/10/38,163.63
6/11/38,163.625
6/12/38,163.62
6/13/38,163.615
6/14/38,163.61
6/15/38,163.605
6/16/38,163.6
6/17/38,163.595
6/18/38,163.59
6/19/38,163.585
6/20/38,163.58
6/21/38,163.575
6/22/38,163.57
6/23/38,163.565
6/24/38,163.56
6/25/38,163.555
6/26/38,163.55
6/27/38,163.545
6/28/38,163.54
6/29/38,163.535
6/30/38,163.53
7/1/38,163.525
7/2/38,163.52
7/3/38,163.515
7/4/38,163.51
7/5/38,163.505
7/6/38,163.5
7/7/38,163.495
7/8/38,163.49
7/9/38,163.485
7/10/38,163.48
7/11/38,163.475
7/12/38,163.47
7/13/38,163.465
7/14/38,163.46
7/15/38,163.455
7/16/38,163.45
7/17/38,163.445
7/18/38,163.44
7/19/38,163.435
7/20/38,163.43
7/21/38,163.425
7/22/38,163.42
7/23/38,163.415
7/24/38,163.41
7/25/38,163.405
7/26/38,163.4
7/27/38,163.395
7/28/38,163.39
7/29/38,163.385
7/30/38,163.38
7/31/38,163.375
8/1/38,163.37
8/2/38,163.365
8/3/38,163.36
8/4/38,163.355
8/5/38,163.35
8/6/38,163.345
8/7/38,163.34
8/8/38,163.335
8/9/38,163.33
8/10/38,163.325
8/11/38,163.32
8/12/38,163.315
8/13/38,163.31
8/14/38,163.305
8/15/38,163.3
8/16/38,163.295
8/17/38,163.29
8/18/38,163.285
8/19/38,163.28
8/20/38,163.275
8/21/38,163.27
8/22/38,163.265
8/23/38,163.26
8/24/38,163.255
8/25/38,163.25
8/26/38,163.245
8/27/38,163.24
8/28/38,163.235
8/29/38,163.23
8/30/38,163.225
8/31/38,163.22
9/1/38,163.215
9/2/38,163.21
9/3/38,163.205
9/4/38,163.2
9/5/38,163.195
9/6/38,163.19
9/7/38,163.185
9/8/38,163.18
9/9/38,163.175
9/10/38,163.17
9/11/38,163.165
9/12/38,163.16
9/13/38,163.155
9/14/38,163.15
9/15/38,163.145
9/16/38,163.14
9/17/38,163.135
9/18/38,163.13
9/19/38,163.125
9/20/38,163.12
9/21/38,163.115
9/22/38,163.11
9/23/38,163.105
9/24/38,163.1
9/25/38,163.095
9/26/38,163.09
9/27/38,163.085
9/28/38,163.08
9/29/38,163.075
9/30/38,163.07
10/1/38,163.065
10/2/38,163.06
10/3/38,163.055
10/4/38,163.05
10/5/38,163.045
10/6/38,163.04
10/7/38,163.035
10/8/38,163.03
10/9/38,163.025
10/10/38,163.02
10/11/38,163.015
10/12/38,163.01
10/13/38,163.005
10/14/38,163
10/15/38,162.995
10/16/38,162.99
10/17/38,162.985
10/18/38,162.98
10/19/38,162.975
10/20/38,162.97
10/21/38,162.965
10/22/38,162.96
10/23/38,162.955
10/24/38,162.95
10/25/38,162.945
10/26/38,162.94
10/27/38,162.935
10/28/38,162.93
10/29/38,162.925
10/30/38,162.92
10/31/38,162.915
11/1/38,162.91
11/2/38,162.905
11/3/38,162.9
11/4/38,162.895
11/5/38,162.89
11/6/38,162.885
11/7/38,162.88
11/8/38,162.875
11/9/38,162.87
11/10/38,162.865
11/11/38,162.86
11/12/38,162.855
11/13/38,162.85
11/14/38,162.845
11/15/38,162.84
11/16/38,162.835
11/17/38,162.83
11/18/38,162.825
11/19/38,162.82
11/20/38,162.815
11/21/38,162.81
11/22/38,162.805
11/23/38,162.8
11/24/38,162.795
11/25/38,162.79
11/26/38,162.785
11/27/38,162.78
11/28/38,162.775
11/29/38,162.77
11/30/38,162.765
12/1/38,162.76
12/2/38,162.755
12/3/38,162.75
12/4/38,162.745
12/5/38,162.74
12/6/38,162.735
12/7/38,162.73
12/8/38,162.725
12/9/38,162.72
12/10/38,162.715
12/11/38,162.71
12/12/38,162.705
12/13/38,162.7
12/14/38,162.695
12/15/38,162.69
12/16/38,162.685
12/17/38,162.68
12/18/38,162.675
12/19/38,162.67
12/20/38,162.665
12/21/38,162.66
12/22/38,162.655
12/23/38,162.65
12/24/38,162.645
12/25/38,162.64
12/26/38,162.635
12/27/38,162.63
12/28/38,162.625
12/29/38,162.62
12/30/38,162.615
12/31/38,162.61
1/1/39,162.605
1/2/39,162.6
1/3/39,162.595
1/4/39,162.59
1/5/39,162.585
1/6/39,162.58
1/7/39,162.575
1/8/39,162.57
1/9/39,162.565
1/10/39,162.56
1/11/39,162.555
1/12/39,162.55
1/13/39,162.545
1/14/39,162.54
1/15/39,162.535
1/16/39,162.53
1/17/39,162.525
1/18/39,162.52
1/19/39,162.515
1/20/39,162.51
1/21/39,162.505
1/22/39,162.5
1/23/39,162.495
1/24/39,162.49
1/25/39,162.485
1/26/39,162.48
1/27/39,162.475
1/28/39,162.47
1/29/39,162.465
1/30/39,162.46
1/31/39,162.455
2/1/39,162.45
2/2/39,162.445
2/3/39,162.44
2/4/39,162.435
2/5/39,162.43
2/6/39,162.425
2/7/39,162.42
2/8/39,162.415
2/9/39,162.41
2/10/39,162.405
2/11/39,162.4
2/12/39,162.395
2/13/39,162.39
2/14/39,162.385
2/15/39,162.38
2/16/39,162.375
2/17/39,162.37
2/18/39,162.365
2/19/39,162.36
2/20/39,162.355
2/21/39,162.35
2/22/39,162.345
2/23/39,162.34
2/24/39,162.335
2/25/39,162.33
2/26/39,162.325
2/27/39,162.32
2/28/39,162.315
3/1/39,162.31
3/2/39,162.305
3/3/39,162.3
3/4/39,162.295
3/5/39,162.29
3/6/39,162.285
3/7/39,162.28
3/8/39,162.275
3/9/39,162.27
3/10/39,162.265
3/11/39,162.26
3/12/39,162.255
3/13/39,162.25
3/14/39,162.245
3/15/39,162.24
3/16/39,162.235
3/17/39,162.23
3/18/39,162.225
3/19/39,162.22
3/20/39,162.215
3/21/39,162.21
3/22/39,162.205
3/23/39,162.2
3/24/39,162.195
3/25/39,162.19
3/26/39,162.185
3/27/39,162.18
3/28/39,162.175
3/29/39,162.17
3/30/39,162.165
3/31/39,162.16
4/1/39,162.155
4/2/39,162.15
4/3/39,162.145
4/4/39,162.14
4/5/39,162.135
4/6/39,162.13
4/7/39,162.125
4/8/39,162.12
4/9/39,162.115
4/10/39,162.11
4/11/39,162.105
4/12/39,162.1
4/13/39,162.095
4/14/39,162.09
4/15/39,162.085
4/16/39,162.08
4/17/39,162.075
4/18/39,162.07
4/19/39,162.065
4/20/39,162.06
4/21/39,162.055
4/22/39,162.05
4/23/39,162.045
4/24/39,162.04
4/25/39,162.035
4/26/39,162.03
4/27/39,162.025
4/28/39,162.02
4/29/39,162.015
4/30/39,162.01
5/1/39,162.005
