Date,Tres_deg_C,m_kg_per_sec
3/30/45,113.145,100
3/31/45,113.13,100
4/1/45,113.115,100
4/2/45,113.1,100
4/3/45,113.085,100
4/4/45,113.07,100
4/5/45,113.055,100
4/6/45,113.04,100
4/7/45,113.025,100
4/8/45,113.01,100
4/9/45,112.995,100
4/10/45,112.98,100
4/11/45,112.965,100
4/12/45,112.95,100
4/13/45,112.935,100
4/14/45,112.92,100
4/15/45,112.905,100
4/16/45,112.89,100
4/17/45,112.875,100
4/18/45,112.86,100
4/19/45,112.845,100
4/20/45,112.83,100
4/21/45,112.815,100
4/22/45,112.8,100
4/23/45,112.785,100
4/24/45,112.77,100
4/25/45,112.755,100
4/26/45,112.74,100
4/27/45,112.725,100
4/28/45,112.71,100
4/29/45,112.695,100
4/30/45,112.68,100
5/1/45,112.665,100
5/2/45,112.65,100
5/3/45,112.635,100
5/4/45,112.62,100
5/5/45,112.605,100
5/6/45,112.59,100
5/7/45,112.575,100
5/8/45,112.56,100
5/9/45,112.545,100
5/10/45,112.53,100
5/11/45,112.515,100
5/12/45,112.5,100
5/13/45,112.485,100
5/14/45,112.47,100
5/15/45,112.455,100
5/16/45,112.44,100
5/17/45,112.425,100
5/18/45,112.41,100
5/19/45,112.395,100
5/20/45,112.38,100
5/21/45,112.365,100
5/22/45,112.35,100
5/23/45,112.335,100
5/24/45,112.32,100
5/25/45,112.305,100
5/26/45,112.29,100
5/27/45,112.275,100
5/28/45,112.26,100
5/29/45,112.245,100
5/30/45,112.23,100
5/31/45,112.215,100
6/1/45,112.2,100
6/2/45,112.185,100
6/3/45,112.17,100
6/4/45,112.155,100
6/5/45,112.14,100
6/6/45,112.125,100
6/7/45,112.11,100
6/8/45,112.095,100
6/9/45,112.08,100
6/10/45,112.065,100
6/11/45,112.05,100
6/12/45,112.035,100
6/13/45,112.02,100
6/14/45,112.005,100
6/15/45,111.99,100
6/16/45,111.975,100
6/17/45,111.96,100
6/18/45,111.945,100
6/19/45,111.93,100
6/20/45,111.915,100
6/21/45,111.9,100
6/22/45,111.885,100
6/23/45,111.87,100
6/24/45,111.855,100
6/25/45,111.84,100
6/26/45,111.825,100
6/27/45,111.81,100
6/28/45,111.795,100
6/29/45,111.78,100
6/30/45,111.765,100
7/1/45,111.75,100
7/2/45,111.735,100
7/3/45,111.72,100
7/4/45,111.705,100
7/5/45,111.69,100
7/6/45,111.675,100
7/7/45,111.66,100
7/8/45,111.645,100
7/9/45,111.63,100
7/10/45,111.615,100
7/11/45,111.6,100
7/12/45,111.585,100
7/13/45,111.57,100
7/14/45,111.555,100
7/15/45,111.54,100
7/16/45,111.525,100
7/17/45,111.51,100
7/18/45,111.495,100
7/19/45,111.48,100
7/20/45,111.465,100
7/21/45,111.45,100
7/22/45,111.435,100
7/23/45,111.42,100
7/24/45,111.405,100
7/25/45,111.39,100
7/26/45,111.375,100
7/27/45,111.36,100
7/28/45,111.345,100
7/29/45,111.33,100
7/30/45,111.315,100
7/31/45,111.3,100
8/1/45,111.285,100
8/2/45,111.27,100
8/3/45,111.255,100
8/4/45,111.24,100
8/5/45,111.225,100
8/6/45,111.21,100
8/7/45,111.195,100
8/8/45,111.18,100
8/9/45,111.165,100
8/10/45,111.15,100
8/11/45,111.135,100
8/12/45,111.12,100
8/13/45,111.105,100
8/14/45,111.09,100
8/15/45,111.075,100
8/16/45,111.06,100
8/17/45,111.045,100
8/18/45,111.03,100
8/19/45,111.015,100
8/20/45,111,100
8/21/45,110.985,100
8/22/45,110.97,100
8/23/45,110.955,100
8/24/45,110.94,100
8/25/45,110.925,100
8/26/45,110.91,100
8/27/45,110.895,100
8/28/45,110.88,100
8/29/45,110.865,100
8/30/45,110.85,100
8/31/45,110.835,100
9/1/45,110.82,100
9/2/45,110.805,100
9/3/45,110.79,100
9/4/45,110.775,100
9/5/45,110.76,100
9/6/45,110.745,100
9/7/45,110.73,100
9/8/45,110.715,100
9/9/45,110.7,100
9/10/45,110.685,100
9/11/45,110.67,100
9/12/45,110.655,100
9/13/45,110.64,100
9/14/45,110.625,100
9/15/45,110.61,100
9/16/45,110.595,100
9/17/45,110.58,100
9/18/45,110.565,100
9/19/45,110.55,100
9/20/45,110.535,100
9/21/45,110.52,100
9/22/45,110.505,100
9/23/45,110.49,100
9/24/45,110.475,100
9/25/45,110.46,100
9/26/45,110.445,100
9/27/45,110.43,100
9/28/45,110.415,100
9/29/45,110.4,100
9/30/45,110.385,100
10/1/45,110.37,100
10/2/45,110.355,100
10/3/45,110.34,100
10/4/45,110.325,100
10/5/45,110.31,100
10/6/45,110.295,100
10/7/45,110.28,100
10/8/45,110.265,100
10/9/45,110.25,100
10/10/45,110.235,100
10/11/45,110.22,100
10/12/45,110.205,100
10/13/45,110.19,100
10/14/45,110.175,100
10/15/45,110.16,100
10/16/45,110.145,100
10/17/45,110.13,100
10/18/45,110.115,100
10/19/45,110.1,100
10/20/45,110.085,100
10/21/45,110.07,100
10/22/45,110.055,100
10/23/45,110.04,100
10/24/45,110.025,100
10/25/45,110.01,100
10/26/45,109.995,100
10/27/45,109.98,100
10/28/45,109.965,100
10/29/45,109.95,100
10/30/45,109.935,100
10/31/45,109.92,100
11/1/45,109.905,100
11/2/45,109.89,100
11/3/45,109.875,100
11/4/45,109.86,100
11/5/45,109.845,100
11/6/45,109.83,100
11/7/45,109.815,100
11/8/45,109.8,100
11/9/45,109.785,100
11/10/45,109.77,100
11/11/45,109.755,100
11/12/45,109.74,100
11/13/45,109.725,100
11/14/45,109.71,100
11/15/45,109.695,100
11/16/45,109.68,100
11/17/45,109.665,100
11/18/45,109.65,100
11/19/45,109.635,100
11/20/45,109.62,100
11/21/45,109.605,100
11/22/45,109.59,100
11/23/45,109.575,100
11/24/45,109.56,100
11/25/45,109.545,100
11/26/45,109.53,100
11/27/45,109.515,100
11/28/45,109.5,100
11/29/45,109.485,100
11/30/45,109.47,100
12/1/45,109.455,100
12/2/45,109.44,100
12/3/45,109.425,100
12/4/45,109.41,100
12/5/45,109.395,100
12/6/45,109.38,100
12/7/45,109.365,100
12/8/45,109.35,100
12/9/45,109.335,100
12/10/45,109.32,100
12/11/45,109.305,100
12/12/45,109.29,100
12/13/45,109.275,100
12/14/45,109.26,100
12/15/45,109.245,100
12/16/45,109.23,100
12/17/45,109.215,100
12/18/45,109.2,100
12/19/45,109.185,100
12/20/45,109.17,100
12/21/45,109.155,100
12/22/45,109.14,100
12/23/45,109.125,100
12/24/45,109.11,100
12/25/45,109.095,100
12/26/45,109.08,100
12/27/45,109.065,100
12/28/45,109.05,100
12/29/45,109.035,100
12/30/45,109.02,100
12/31/45,109.005,100
1/1/46,108.99,100
1/2/46,108.975,100
1/3/46,108.96,100
1/4/46,108.945,100
1/5/46,108.93,100
1/6/46,108.915,100
1/7/46,108.9,100
1/8/46,108.885,100
1/9/46,108.87,100
1/10/46,108.855,100
1/11/46,108.84,100
1/12/46,108.825,100
1/13/46,108.81,100
1/14/46,108.795,100
1/15/46,108.78,100
1/16/46,108.765,100
1/17/46,108.75,100
1/18/46,108.735,100
1/19/46,108.72,100
1/20/46,108.705,100
1/21/46,108.69,100
1/22/46,108.675,100
1/23/46,108.66,100
1/24/46,108.645,100
1/25/46,108.63,100
1/26/46,108.615,100
1/27/46,108.6,100
1/28/46,108.585,100
1/29/46,108.57,100
1/30/46,108.555,100
1/31/46,108.54,100
2/1/46,108.525,100
2/2/46,108.51,100
2/3/46,108.495,100
2/4/46,108.48,100
2/5/46,108.465,100
2/6/46,108.45,100
2/7/46,108.435,100
2/8/46,108.42,100
2/9/46,108.405,100
2/10/46,108.39,100
2/11/46,108.375,100
2/12/46,108.36,100
2/13/46,108.345,100
2/14/46,108.33,100
2/15/46,108.315,100
2/16/46,108.3,100
2/17/46,108.285,100
2/18/46,108.27,100
2/19/46,108.255,100
2/20/46,108.24,100
2/21/46,108.225,100
2/22/46,108.21,100
2/23/46,108.195,100
2/24/46,108.18,100
2/25/46,108.165,100
2/26/46,108.15,100
2/27/46,108.135,100
2/28/46,108.12,100
3/1/46,108.105,100
3/2/46,108.09,100
3/3/46,108.075,100
3/4/46,108.06,100
3/5/46,108.045,100
3/6/46,108.03,100
3/7/46,108.015,100
3/8/46,108,100
3/9/46,107.985,100
3/10/46,107.97,100
3/11/46,107.955,100
3/12/46,107.94,100
3/13/46,107.925,100
3/14/46,107.91,100
3/15/46,107.895,100
3/16/46,107.88,100
3/17/46,107.865,100
3/18/46,107.85,100
3/19/46,107.835,100
3/20/46,107.82,100
3/21/46,107.805,100
3/22/46,107.79,100
3/23/46,107.775,100
3/24/46,107.76,100
3/25/46,107.745,100
3/26/46,107.73,100
3/27/46,107.715,100
3/28/46,107.7,100
3/29/46,107.685,100
3/30/46,107.67,100
3/31/46,107.655,100
4/1/46,107.64,100
4/2/46,107.625,100
4/3/46,107.61,100
4/4/46,107.595,100
4/5/46,107.58,100
4/6/46,107.565,100
4/7/46,107.55,100
4/8/46,107.535,100
4/9/46,107.52,100
4/10/46,107.505,100
4/11/46,107.49,100
4/12/46,107.475,100
4/13/46,107.46,100
4/14/46,107.445,100
4/15/46,107.43,100
4/16/46,107.415,100
4/17/46,107.4,100
4/18/46,107.385,100
4/19/46,107.37,100
4/20/46,107.355,100
4/21/46,107.34,100
4/22/46,107.325,100
4/23/46,107.31,100
4/24/46,107.295,100
4/25/46,107.28,100
4/26/46,107.265,100
4/27/46,107.25,100
4/28/46,107.235,100
4/29/46,107.22,100
4/30/46,107.205,100
5/1/46,107.19,100
5/2/46,107.175,100
5/3/46,107.16,100
5/4/46,107.145,100
5/5/46,107.13,100
5/6/46,107.115,100
5/7/46,107.1,100
5/8/46,107.085,100
5/9/46,107.07,100
5/10/46,107.055,100
5/11/46,107.04,100
5/12/46,107.025,100
5/13/46,107.01,100
5/14/46,106.995,100
5/15/46,106.98,100
5/16/46,106.965,100
5/17/46,106.95,100
5/18/46,106.935,100
5/19/46,106.92,100
5/20/46,106.905,100
5/21/46,106.89,100
5/22/46,106.875,100
5/23/46,106.86,100
5/24/46,106.845,100
5/25/46,106.83,100
5/26/46,106.815,100
5/27/46,106.8,100
5/28/46,106.785,100
5/29/46,106.77,100
5/30/46,106.755,100
5/31/46,106.74,100
6/1/46,106.725,100
6/2/46,106.71,100
6/3/46,106.695,100
6/4/46,106.68,100
6/5/46,106.665,100
6/6/46,106.65,100
6/7/46,106.635,100
6/8/46,106.62,100
6/9/46,106.605,100
6/10/46,106.59,100
6/11/46,106.575,100
6/12/46,106.56,100
6/13/46,106.545,100
6/14/46,106.53,100
6/15/46,106.515,100
6/16/46,106.5,100
6/17/46,106.485,100
6/18/46,106.47,100
6/19/46,106.455,100
6/20/46,106.44,100
6/21/46,106.425,100
6/22/46,106.41,100
6/23/46,106.395,100
6/24/46,106.38,100
6/25/46,106.365,100
6/26/46,106.35,100
6/27/46,106.335,100
6/28/46,106.32,100
6/29/46,106.305,100
6/30/46,106.29,100
7/1/46,106.275,100
7/2/46,106.26,100
7/3/46,106.245,100
7/4/46,106.23,100
7/5/46,106.215,100
7/6/46,106.2,100
7/7/46,106.185,100
7/8/46,106.17,100
7/9/46,106.155,100
7/10/46,106.14,100
7/11/46,106.125,100
7/12/46,106.11,100
7/13/46,106.095,100
7/14/46,106.08,100
7/15/46,106.065,100
7/16/46,106.05,100
7/17/46,106.035,100
7/18/46,106.02,100
7/19/46,106.005,100
7/20/46,105.99,100
7/21/46,105.975,100
7/22/46,105.96,100
7/23/46,105.945,100
7/24/46,105.93,100
7/25/46,105.915,100
7/26/46,105.9,100
7/27/46,105.885,100
7/28/46,105.87,100
7/29/46,105.855,100
7/30/46,105.84,100
7/31/46,105.825,100
8/1/46,105.81,100
8/2/46,105.795,100
8/3/46,105.78,100
8/4/46,105.765,100
8/5/46,105.75,100
8/6/46,105.735,100
8/7/46,105.72,100
8/8/46,105.705,100
8/9/46,105.69,100
8/10/46,105.675,100
8/11/46,105.66,100
8/12/46,105.645,100
8/13/46,105.63,100
8/14/46,105.615,100
8/15/46,105.6,100
8/16/46,105.585,100
8/17/46,105.57,100
8/18/46,105.555,100
8/19/46,105.54,100
8/20/46,105.525,100
8/21/46,105.51,100
8/22/46,105.495,100
8/23/46,105.48,100
8/24/46,105.465,100
8/25/46,105.45,100
8/26/46,105.435,100
8/27/46,105.42,100
8/28/46,105.405,100
8/29/46,105.39,100
8/30/46,105.375,100
8/31/46,105.36,100
9/1/46,105.345,100
9/2/46,105.33,100
9/3/46,105.315,100
9/4/46,105.3,100
9/5/46,105.285,100
9/6/46,105.27,100
9/7/46,105.255,100
9/8/46,105.24,100
9/9/46,105.225,100
9/10/46,105.21,100
9/11/46,105.195,100
9/12/46,105.18,100
9/13/46,105.165,100
9/14/46,105.15,100
9/15/46,105.135,100
9/16/46,105.12,100
9/17/46,105.105,100
9/18/46,105.09,100
9/19/46,105.075,100
9/20/46,105.06,100
9/21/46,105.045,100
9/22/46,105.03,100
9/23/46,105.015,100
9/24/46,105,100
9/25/46,104.985,100
9/26/46,104.97,100
9/27/46,104.955,100
9/28/46,104.94,100
9/29/46,104.925,100
9/30/46,104.91,100
10/1/46,104.895,100
10/2/46,104.88,100
10/3/46,104.865,100
10/4/46,104.85,100
10/5/46,104.835,100
10/6/46,104.82,100
10/7/46,104.805,100
10/8/46,104.79,100
10/9/46,104.775,100
10/10/46,104.76,100
10/11/46,104.745,100
10/12/46,104.73,100
10/13/46,104.715,100
10/14/46,104.7,100
10/15/46,104.685,100
10/16/46,104.67,100
10/17/46,104.655,100
10/18/46,104.64,100
10/19/46,104.625,100
10/20/46,104.61,100
10/21/46,104.595,100
10/22/46,104.58,100
10/23/46,104.565,100
10/24/46,104.55,100
10/25/46,104.535,100
10/26/46,104.52,100
10/27/46,104.505,100
10/28/46,104.49,100
10/29/46,104.475,100
10/30/46,104.46,100
10/31/46,104.445,100
11/1/46,104.43,100
11/2/46,104.415,100
11/3/46,104.4,100
11/4/46,104.385,100
11/5/46,104.37,100
11/6/46,104.355,100
11/7/46,104.34,100
11/8/46,104.325,100
11/9/46,104.31,100
11/10/46,104.295,100
11/11/46,104.28,100
11/12/46,104.265,100
11/13/46,104.25,100
11/14/46,104.235,100
11/15/46,104.22,100
11/16/46,104.205,100
11/17/46,104.19,100
11/18/46,104.175,100
11/19/46,104.16,100
11/20/46,104.145,100
11/21/46,104.13,100
11/22/46,104.115,100
11/23/46,104.1,100
11/24/46,104.085,100
11/25/46,104.07,100
11/26/46,104.055,100
11/27/46,104.04,100
11/28/46,104.025,100
11/29/46,104.01,100
11/30/46,103.995,100
12/1/46,103.98,100
12/2/46,103.965,100
12/3/46,103.95,100
12/4/46,103.935,100
12/5/46,103.92,100
12/6/46,103.905,100
12/7/46,103.89,100
12/8/46,103.875,100
12/9/46,103.86,100
12/10/46,103.845,100
12/11/46,103.83,100
12/12/46,103.815,100
12/13/46,103.8,100
12/14/46,103.785,100
12/15/46,103.77,100
12/16/46,103.755,100
12/17/46,103.74,100
12/18/46,103.725,100
12/19/46,103.71,100
12/20/46,103.695,100
12/21/46,103.68,100
12/22/46,103.665,100
12/23/46,103.65,100
12/24/46,103.635,100
12/25/46,103.62,100
12/26/46,103.605,100
12/27/46,103.59,100
12/28/46,103.575,100
12/29/46,103.56,100
12/30/46,103.545,100
12/31/46,103.53,100
1/1/47,103.515,100
1/2/47,103.5,100
1/3/47,103.485,100
1/4/47,103.47,100
1/5/47,103.455,100
1/6/47,103.44,100
1/7/47,103.425,100
1/8/47,103.41,100
1/9/47,103.395,100
1/10/47,103.38,100
1/11/47,103.365,100
1/12/47,103.35,100
1/13/47,103.335,100
1/14/47,103.32,100
1/15/47,103.305,100
1/16/47,103.29,100
1/17/47,103.275,100
1/18/47,103.26,100
1/19/47,103.245,100
1/20/47,103.23,100
1/21/47,103.215,100
1/22/47,103.2,100
1/23/47,103.185,100
1/24/47,103.17,100
1/25/47,103.155,100
1/26/47,103.14,100
1/27/47,103.125,100
1/28/47,103.11,100
1/29/47,103.095,100
1/30/47,103.08,100
1/31/47,103.065,100
2/1/47,103.05,100
2/2/47,103.035,100
2/3/47,103.02,100
2/4/47,103.005,100
2/5/47,102.99,100
2/6/47,102.975,100
2/7/47,102.96,100
2/8/47,102.945,100
2/9/47,102.93,100
2/10/47,102.915,100
2/11/47,102.9,100
2/12/47,102.885,100
2/13/47,102.87,100
2/14/47,102.855,100
2/15/47,102.84,100
2/16/47,102.825,100
2/17/47,102.81,100
2/18/47,102.795,100
2/19/47,102.78,100
2/20/47,102.765,100
2/21/47,102.75,100
2/22/47,102.735,100
2/23/47,102.72,100
2/24/47,102.705,100
2/25/47,102.69,100
2/26/47,102.675,100
2/27/47,102.66,100
2/28/47,102.645,100
3/1/47,102.63,100
3/2/47,102.615,100
3/3/47,102.6,100
3/4/47,102.585,100
3/5/47,102.57,100
3/6/47,102.555,100
3/7/47,102.54,100
3/8/47,102.525,100
3/9/47,102.51,100
3/10/47,102.495,100
3/11/47,102.48,100
3/12/47,102.465,100
3/13/47,102.45,100
3/14/47,102.435,100
3/15/47,102.42,100
3/16/47,102.405,100
3/17/47,102.39,100
3/18/47,102.375,100
3/19/47,102.36,100
3/20/47,102.345,100
3/21/47,102.33,100
3/22/47,102.315,100
3/23/47,102.3,100
3/24/47,102.285,100
3/25/47,102.27,100
3/26/47,102.255,100
3/27/47,102.24,100
3/28/47,102.225,100
3/29/47,102.21,100
3/30/47,102.195,100
3/31/47,102.18,100
4/1/47,102.165,100
4/2/47,102.15,100
4/3/47,102.135,100
4/4/47,102.12,100
4/5/47,102.105,100
4/6/47,102.09,100
4/7/47,102.075,100
4/8/47,102.06,100
4/9/47,102.045,100
4/10/47,102.03,100
4/11/47,102.015,100
4/12/47,102,100
4/13/47,101.985,100
4/14/47,101.97,100
4/15/47,101.955,100
4/16/47,101.94,100
4/17/47,101.925,100
4/18/47,101.91,100
4/19/47,101.895,100
4/20/47,101.88,100
4/21/47,101.865,100
4/22/47,101.85,100
4/23/47,101.835,100
4/24/47,101.82,100
4/25/47,101.805,100
4/26/47,101.79,100
4/27/47,101.775,100
4/28/47,101.76,100
4/29/47,101.745,100
4/30/47,101.73,100
5/1/47,101.715,100
5/2/47,101.7,100
5/3/47,101.685,100
5/4/47,101.67,100
5/5/47,101.655,100
5/6/47,101.64,100
5/7/47,101.625,100
5/8/47,101.61,100
5/9/47,101.595,100
5/10/47,101.58,100
5/11/47,101.565,100
5/12/47,101.55,100
5/13/47,101.535,100
5/14/47,101.52,100
5/15/47,101.505,100
5/16/47,101.49,100
5/17/47,101.475,100
5/18/47,101.46,100
5/19/47,101.445,100
5/20/47,101.43,100
5/21/47,101.415,100
5/22/47,101.4,100
5/23/47,101.385,100
5/24/47,101.37,100
5/25/47,101.355,100
5/26/47,101.34,100
5/27/47,101.325,100
5/28/47,101.31,100
5/29/47,101.295,100
5/30/47,101.28,100
5/31/47,101.265,100
6/1/47,101.25,100
6/2/47,101.235,100
6/3/47,101.22,100
6/4/47,101.205,100
6/5/47,101.19,100
6/6/47,101.175,100
6/7/47,101.16,100
6/8/47,101.145,100
6/9/47,101.13,100
6/10/47,101.115,100
6/11/47,101.1,100
6/12/47,101.085,100
6/13/47,101.07,100
6/14/47,101.055,100
6/15/47,101.04,100
6/16/47,101.025,100
6/17/47,101.01,100
6/18/47,100.995,100
6/19/47,100.98,100
6/20/47,100.965,100
6/21/47,100.95,100
6/22/47,100.935,100
6/23/47,100.92,100
6/24/47,100.905,100
6/25/47,100.89,100
6/26/47,100.875,100
6/27/47,100.86,100
6/28/47,100.845,100
6/29/47,100.83,100
6/30/47,100.815,100
7/1/47,100.8,100
7/2/47,100.785,100
7/3/47,100.77,100
7/4/47,100.755,100
7/5/47,100.74,100
7/6/47,100.725,100
7/7/47,100.71,100
7/8/47,100.695,100
7/9/47,100.68,100
7/10/47,100.665,100
7/11/47,100.65,100
7/12/47,100.635,100
7/13/47,100.62,100
7/14/47,100.605,100
7/15/47,100.59,100
7/16/47,100.575,100
7/17/47,100.56,100
7/18/47,100.545,100
7/19/47,100.53,100
7/20/47,100.515,100
7/21/47,100.5,100
7/22/47,100.485,100
7/23/47,100.47,100
7/24/47,100.455,100
7/25/47,100.44,100
7/26/47,100.425,100
7/27/47,100.41,100
7/28/47,100.395,100
7/29/47,100.38,100
7/30/47,100.365,100
7/31/47,100.35,100
8/1/47,100.335,100
8/2/47,100.32,100
8/3/47,100.305,100
8/4/47,100.29,100
8/5/47,100.275,100
8/6/47,100.26,100
8/7/47,100.245,100
8/8/47,100.23,100
8/9/47,100.215,100
8/10/47,100.2,100
8/11/47,100.185,100
8/12/47,100.17,100
8/13/47,100.155,100
8/14/47,100.14,100
8/15/47,100.125,100
8/16/47,100.11,100
8/17/47,100.095,100
8/18/47,100.08,100
8/19/47,100.065,100
8/20/47,100.05,100
8/21/47,100.035,100
8/22/47,100.02,100
8/23/47,100.005,100
8/24/47,99.99,100
8/25/47,99.975,100
8/26/47,99.96,100
8/27/47,99.945,100
8/28/47,99.93,100
8/29/47,99.915,100
8/30/47,99.9,100
8/31/47,99.885,100
9/1/47,99.87,100
9/2/47,99.855,100
9/3/47,99.84,100
9/4/47,99.825,100
9/5/47,99.81,100
9/6/47,99.795,100
9/7/47,99.78,100
9/8/47,99.765,100
9/9/47,99.75,100
9/10/47,99.735,100
9/11/47,99.72,100
9/12/47,99.705,100
9/13/47,99.69,100
9/14/47,99.675,100
9/15/47,99.66,100
9/16/47,99.645,100
9/17/47,99.63,100
9/18/47,99.615,100
9/19/47,99.6,100
9/20/47,99.585,100
9/21/47,99.57,100
9/22/47,99.555,100
9/23/47,99.54,100
9/24/47,99.525,100
9/25/47,99.51,100
9/26/47,99.495,100
9/27/47,99.48,100
9/28/47,99.465,100
9/29/47,99.45,100
9/30/47,99.435,100
10/1/47,99.42,100
10/2/47,99.405,100
10/3/47,99.39,100
10/4/47,99.375,100
10/5/47,99.36,100
10/6/47,99.345,100
10/7/47,99.33,100
10/8/47,99.315,100
10/9/47,99.3,100
10/10/47,99.285,100
10/11/47,99.27,100
10/12/47,99.255,100
10/13/47,99.24,100
10/14/47,99.225,100
10/15/47,99.21,100
10/16/47,99.195,100
10/17/47,99.18,100
10/18/47,99.165,100
10/19/47,99.15,100
10/20/47,99.135,100
10/21/47,99.12,100
10/22/47,99.105,100
10/23/47,99.09,100
10/24/47,99.075,100
10/25/47,99.06,100
10/26/47,99.045,100
10/27/47,99.03,100
10/28/47,99.015,100
10/29/47,99,100
10/30/47,98.985,100
10/31/47,98.97,100
11/1/47,98.955,100
11/2/47,98.94,100
11/3/47,98.925,100
11/4/47,98.91,100
11/5/47,98.895,100
11/6/47,98.88,100
11/7/47,98.865,100
11/8/47,98.85,100
11/9/47,98.835,100
11/10/47,98.82,100
11/11/47,98.805,100
11/12/47,98.79,100
11/13/47,98.775,100
11/14/47,98.76,100
11/15/47,98.745,100
11/16/47,98.73,100
11/17/47,98.715,100
11/18/47,98.7,100
11/19/47,98.685,100
11/20/47,98.67,100
11/21/47,98.655,100
11/22/47,98.64,100
11/23/47,98.625,100
11/24/47,98.61,100
11/25/47,98.595,100
11/26/47,98.58,100
11/27/47,98.565,100
11/28/47,98.55,100
11/29/47,98.535,100
11/30/47,98.52,100
12/1/47,98.505,100
12/2/47,98.49,100
12/3/47,98.475,100
12/4/47,98.46,100
12/5/47,98.445,100
12/6/47,98.43,100
12/7/47,98.415,100
12/8/47,98.4,100
12/9/47,98.385,100
12/10/47,98.37,100
12/11/47,98.355,100
12/12/47,98.34,100
12/13/47,98.325,100
12/14/47,98.31,100
12/15/47,98.295,100
12/16/47,98.28,100
12/17/47,98.265,100
12/18/47,98.25,100
12/19/47,98.235,100
12/20/47,98.22,100
12/21/47,98.205,100
12/22/47,98.19,100
12/23/47,98.175,100
12/24/47,98.16,100
12/25/47,98.145,100
12/26/47,98.13,100
12/27/47,98.115,100
12/28/47,98.1,100
12/29/47,98.085,100
12/30/47,98.07,100
12/31/47,98.055,100
1/1/48,98.04,100
1/2/48,98.025,100
1/3/48,98.01,100
1/4/48,97.995,100
1/5/48,97.98,100
1/6/48,97.965,100
1/7/48,97.95,100
1/8/48,97.935,100
1/9/48,97.92,100
1/10/48,97.905,100
1/11/48,97.89,100
1/12/48,97.875,100
1/13/48,97.86,100
1/14/48,97.845,100
1/15/48,97.83,100
1/16/48,97.815,100
1/17/48,97.8,100
1/18/48,97.785,100
1/19/48,97.77,100
1/20/48,97.755,100
1/21/48,97.74,100
1/22/48,97.725,100
1/23/48,97.71,100
1/24/48,97.695,100
1/25/48,97.68,100
1/26/48,97.665,100
1/27/48,97.65,100
1/28/48,97.635,100
1/29/48,97.62,100
1/30/48,97.605,100
1/31/48,97.59,100
2/1/48,97.575,100
2/2/48,97.56,100
2/3/48,97.545,100
2/4/48,97.53,100
2/5/48,97.515,100
2/6/48,97.5,100
2/7/48,97.485,100
2/8/48,97.47,100
2/9/48,97.455,100
2/10/48,97.44,100
2/11/48,97.425,100
2/12/48,97.41,100
2/13/48,97.395,100
2/14/48,97.38,100
2/15/48,97.365,100
2/16/48,97.35,100
2/17/48,97.335,100
2/18/48,97.32,100
2/19/48,97.305,100
2/20/48,97.29,100
2/21/48,97.275,100
2/22/48,97.26,100
2/23/48,97.245,100
2/24/48,97.23,100
2/25/48,97.215,100
2/26/48,97.2,100
2/27/48,97.185,100
2/28/48,97.17,100
2/29/48,97.155,100
3/1/48,97.14,100
3/2/48,97.125,100
3/3/48,97.11,100
3/4/48,97.095,100
3/5/48,97.08,100
3/6/48,97.065,100
3/7/48,97.05,100
3/8/48,97.035,100
3/9/48,97.02,100
3/10/48,97.005,100
3/11/48,96.99,100
3/12/48,96.975,100
3/13/48,96.96,100
3/14/48,96.945,100
3/15/48,96.93,100
3/16/48,96.915,100
3/17/48,96.9,100
3/18/48,96.885,100
3/19/48,96.87,100
3/20/48,96.855,100
3/21/48,96.84,100
3/22/48,96.825,100
3/23/48,96.81,100
3/24/48,96.795,100
3/25/48,96.78,100
3/26/48,96.765,100
3/27/48,96.75,100
3/28/48,96.735,100
3/29/48,96.72,100
3/30/48,96.705,100
3/31/48,96.69,100
4/1/48,96.675,100
4/2/48,96.66,100
4/3/48,96.645,100
4/4/48,96.63,100
4/5/48,96.615,100
4/6/48,96.6,100
4/7/48,96.585,100
4/8/48,96.57,100
4/9/48,96.555,100
4/10/48,96.54,100
4/11/48,96.525,100
4/12/48,96.51,100
4/13/48,96.495,100
4/14/48,96.48,100
4/15/48,96.465,100
4/16/48,96.45,100
4/17/48,96.435,100
4/18/48,96.42,100
4/19/48,96.405,100
4/20/48,96.39,100
4/21/48,96.375,100
4/22/48,96.36,100
4/23/48,96.345,100
4/24/48,96.33,100
4/25/48,96.315,100
4/26/48,96.3,100
4/27/48,96.285,100
4/28/48,96.27,100
4/29/48,96.255,100
4/30/48,96.24,100
5/1/48,96.225,100
5/2/48,96.21,100
5/3/48,96.195,100
5/4/48,96.18,100
5/5/48,96.165,100
5/6/48,96.15,100
5/7/48,96.135,100
5/8/48,96.12,100
5/9/48,96.105,100
5/10/48,96.09,100
5/11/48,96.075,100
5/12/48,96.06,100
5/13/48,96.045,100
5/14/48,96.03,100
5/15/48,96.015,100
5/16/48,96,100
5/17/48,95.985,100
5/18/48,95.97,100
5/19/48,95.955,100
5/20/48,95.94,100
5/21/48,95.925,100
5/22/48,95.91,100
5/23/48,95.895,100
5/24/48,95.88,100
5/25/48,95.865,100
5/26/48,95.85,100
5/27/48,95.835,100
5/28/48,95.82,100
5/29/48,95.805,100
5/30/48,95.79,100
5/31/48,95.775,100
6/1/48,95.76,100
6/2/48,95.745,100
6/3/48,95.73,100
6/4/48,95.715,100
6/5/48,95.7,100
6/6/48,95.685,100
